Price,Close,High,Low,Open,Volume,SMA_20,RSI
2019-09-26,53.00748443603516,53.260601997444645,52.75195756239218,53.03400158396071,75334000,52.248855400085446,57.68900245943501
2019-09-27,52.749542236328125,53.26541822760675,52.37830220769446,53.164168271914754,101408000,52.36709728240967,55.75375509707053
2019-09-30,53.99101638793945,54.138065335435286,53.22443220446224,53.250949348382434,103909600,52.55066738128662,62.30761353039874
2019-10-01,54.14047622680664,55.015538323363366,54.04646156440839,54.25618941001897,139223200,52.77835197448731,63.01782005239027
2019-10-02,52.783294677734375,53.89700748465291,52.53499575177782,53.771653365611186,138449200,52.896110916137694,53.21286164015449
2019-10-03,53.23167037963867,53.26541913933405,51.86001779212852,52.65552479613937,114426000,52.986991500854494,55.66699605595335
2019-10-04,54.72384643554688,54.83955961178945,53.97172918166322,54.39359048107541,138478800,53.15272254943848,62.68233970869291
2019-10-07,54.73590850830078,55.42775996537264,54.44181057861508,54.54546985465471,122306000,53.30808773040771,62.73367604906494
2019-10-08,54.09467315673828,54.97696686101353,54.07780061660475,54.43698672331933,111820000,53.40089664459229,58.15365267889822
2019-10-09,54.72867584228516,54.91188287761169,54.39359754238613,54.728675842285156,74770400,53.442359352111815,61.172007023927335
2019-10-10,55.46632766723633,55.550701405913,54.793761783186426,54.94562936312992,113013600,53.52673149108887,64.39030280299346
2019-10-11,56.94164657592773,57.28636583098088,56.00149613077123,56.15577672015505,166795600,53.73718032836914,69.78453320186293
2019-10-14,56.85967254638672,57.40447865943738,56.57039694988783,56.62584055028491,96427600,53.92966938018799,69.15766449791545
2019-10-15,56.727088928222656,57.28876388731091,56.62102035417278,56.98502507117244,87360000,54.10588684082031,68.09226265801558
2019-10-16,56.498085021972656,56.707812893355445,56.216041000119205,56.257021378165675,73903200,54.245703887939456,66.19538830207678
2019-10-17,56.71745300292969,56.92717719294954,56.29318232014836,56.671650322732425,67585200,54.418305015563966,67.13972533197975
2019-10-18,56.9898567199707,57.271900740857916,56.47879929558,56.55111912414219,97433600,54.64345855712891,68.32308935697583
2019-10-21,57.97821807861328,58.09393128089632,57.209228112433294,57.25744010754817,87247200,54.90609760284424,72.23060718914354
2019-10-22,57.84562301635742,58.38560312567824,57.76365859690241,58.13489860039909,82293600,55.17464256286621,70.96585950333369
2019-10-23,58.621849060058594,58.63631596699273,58.149366427033016,58.361503588666736,75828800,55.441620445251466,73.85229433788784
2019-10-24,58.7182731628418,59.01237105428501,58.29158955339736,58.94246054918496,69275200,55.727159881591795,74.19548117967621
2019-10-25,59.44147491455078,59.47763299050586,58.54954015037821,58.61703767772061,73477200,56.06175651550293,76.66886468026429
2019-10-28,60.036895751953125,60.085107740650955,59.47521707169301,59.64396087130488,96572800,56.364050483703615,78.49636250060142
2019-10-29,58.64836883544922,60.20564150136103,58.474806406183916,60.01761216451279,142839600,56.58944511413574,65.59323465435664
2019-10-30,58.64113998413086,59.13291187162971,58.14696246276344,59.002735445622676,124522000,56.882337379455564,65.53283921774342
2019-10-31,59.966983795166016,60.06582076053263,57.194752211017715,59.6005697472304,139162000,57.219103050231936,70.8366729597588
2019-11-01,61.66889572143555,61.69540918786586,60.0634111636055,60.155012835985374,151125200,57.566355514526364,75.95218793503817
2019-11-04,62.07388687133789,62.15826061609093,61.56283313513562,62.03290281588239,103272000,57.933254432678225,76.98667439112833
2019-11-05,61.98468780517578,62.240214645668885,61.789426867755154,61.96539859645312,79897600,58.3277551651001,76.20907592775688
2019-11-06,62.011207580566406,62.07147348977056,61.560419756787894,61.89790737699547,75864400,58.69188175201416,76.28576670498192
2019-11-07,62.72689056396485,62.9493381730622,62.4077294904286,62.56005670183291,94940400,59.05490989685059,78.31711514466512
2019-11-08,62.89856719970703,62.97110045600225,62.10308472143455,62.54797257716268,69986400,59.35275592803955,78.78653571863524
2019-11-11,63.39664459228516,63.46192451885535,62.44883495649142,62.45366804701967,81821200,59.67960453033447,80.13054228360552
2019-11-12,63.338623046875,63.53931071404151,63.087169472284955,63.23948933085243,87388800,60.01018123626709,79.49867361479699
2019-11-13,63.94550704956055,64.02046054514382,63.12343145432255,63.1379381064506,102734400,60.38255233764649,81.17112744151508
2019-11-14,63.50303268432617,64.04463398318573,63.372465450221,63.77141309906895,89182800,60.72183132171631,76.28485571528309
2019-11-15,64.25743103027344,64.26226412261309,63.59251558460841,63.75450903380641,100206400,61.08521003723145,78.64516812057616
2019-11-18,64.58140563964844,64.66119222217237,63.88747709374244,64.26707764289107,86703200,61.4153694152832,79.58487145365727
2019-11-19,64.38556671142578,64.79902108588207,64.16795953427855,64.7748408709178,76167200,61.74236660003662,77.3685547131872
2019-11-20,63.636009216308594,64.33477077670372,62.96142048637477,64.20421092866275,106234400,61.993074607849124,69.40210923691602
2019-11-21,63.35071563720703,63.8342904112691,63.1500279738626,63.75691667651546,121395200,62.224696731567384,66.59156108888902
2019-11-22,63.29512023925781,63.633621203523276,63.06783943922936,63.4909674892531,65325200,62.417378997802736,66.03039196888531
2019-11-25,64.4049072265625,64.42183411511654,63.47402428004469,63.51996447539667,84020400,62.635779571533206,71.24044555868038
2019-11-26,63.9019775390625,64.59590601757539,63.46917613857791,64.54271250813726,105207600,62.89846000671387,66.27930078633102
2019-11-27,64.76033020019531,64.79418397479826,64.14860843125285,64.2138883667176,65235600,63.20441951751709,70.10567307020145
2019-11-29,64.61767578125,64.79901631197382,64.29126135019413,64.46051546370906,46617600,63.43695411682129,68.71021713760366
2019-12-02,63.87053298950195,64.85944214457726,63.698866075415154,64.6224879381698,94487200,63.54703598022461,61.77473124272204
2019-12-03,62.73173522949219,62.75107497216786,61.96768626541857,62.45609408970123,114430400,63.579928398132324,52.994359626416035
2019-12-04,63.2854118347168,63.665019704372995,63.029117861528626,63.12341845971325,67181600,63.644964599609374,56.25026456309879
2019-12-05,64.21389770507812,64.28885859134802,63.524809483110154,63.78110354981932,74424400,63.75509910583496,61.1144865794637
2019-12-06,65.45425415039062,65.52437455083492,64.62975836745419,64.67328570010923,106075600,63.89146728515625,66.47666294020608
2019-12-09,64.5378646850586,65.47599314290383,64.05186988607859,65.28256626842823,128042400,63.97343215942383,59.904191182329456
2019-12-10,64.91508483886719,65.2995259255182,64.28159564264737,64.94409814672522,90420400,64.04935417175292,61.58775168846644
2019-12-11,65.46876525878906,65.54855922511847,64.91991057065518,64.99486406704634,78756800,64.15586128234864,63.97853431825853
2019-12-12,65.6355972290039,65.90156481108771,64.63460135668024,64.74582148054621,137310400,64.2403657913208,64.69163808438807
2019-12-13,66.52778625488281,66.5640528807458,65.50744336760692,65.63559036483228,133587600,64.39160346984863,68.30524591322569
2019-12-16,67.66659545898438,67.89146327320036,66.97025417939861,66.97508726941703,128186000,64.56206169128419,72.21423597996132
2019-12-17,67.7995834350586,68.12841064917191,67.41030201204951,67.59648297126563,114158400,64.72297058105468,72.63862216222708
2019-12-18,67.63758850097656,68.15985004368967,67.48768152995748,67.65209515115492,116028400,64.88557167053223,71.21181691138976
2019-12-19,67.70531463623047,67.98578894522153,67.44660768962197,67.57958782686217,98369200,65.08903694152832,71.46418067252316
2019-12-20,67.56507110595703,68.34120658769552,67.35229701505612,68.23966001261653,275978000,65.29975471496581,70.09391654713014
2019-12-23,68.6676025390625,68.72804937228351,67.78991334009129,67.82860019880438,98572000,65.56837882995606,74.27065621159507
2019-12-24,68.7328872680664,68.88280162309742,68.40648024886319,68.83444120163395,48478800,65.78477783203125,74.49777924276445
2019-12-26,70.0965805053711,70.11350739294336,68.83687031651944,68.8658836216346,93121200,66.09450798034668,78.7228637902444
2019-12-27,70.06997680664062,71.07823338522084,69.66377579633756,70.38913790563515,146266000,66.35999031066895,78.44980304049196
2019-12-30,70.48584747314453,70.76874192675591,68.96259007950816,69.98776610931984,144114400,66.65339889526368,79.6387533632031
2019-12-31,71.00086975097656,71.00812307795023,70.00228659126148,70.10142031241222,100805600,67.00991573333741,81.03426826642428
2020-01-02,72.620849609375,72.68129646149221,71.37322569622376,71.6270995236096,135480400,67.50437145233154,84.60780969592696
2020-01-03,71.91482543945312,72.67645428247283,71.68996492576686,71.84712526182395,146322800,67.93584213256835,77.73345660011785
2020-01-06,72.48784637451172,72.52653323692198,70.78324846628296,71.03470938256737,118387200,68.34953956604004,79.20988972293064
2020-01-07,72.14694213867188,72.75382346407903,71.92691473047077,72.49752942348555,108872000,68.68417396545411,75.98200285307284
2020-01-08,73.30752563476562,73.60975989811726,71.84954784350802,71.84954784350802,132079200,69.12265701293946,79.10398893431802
2020-01-09,74.8646240234375,75.05805096656148,74.03529512111521,74.28674867142341,170108400,69.62013397216796,82.40795033066009
2020-01-10,75.03387451171875,75.59966347515947,74.53096000715122,75.09916182683553,140644800,70.09838943481445,82.72763509407031
2020-01-13,76.63692474365234,76.66352519200935,75.23214067732687,75.35062150930146,121532000,70.64845581054688,85.4285460561297
2020-01-14,75.60206604003906,76.78440971103713,75.4787595103825,76.57405589932931,161954400,71.10216979980468,77.05206946509021
2020-01-15,75.27809143066406,76.28392794287467,74.84528990021097,75.4014053711113,121923600,71.48274459838868,74.58641233875251
2020-01-16,76.22103881835938,76.33226630764163,75.45941017193344,75.82209118249474,108829200,71.90381736755371,76.90307941839515
2020-01-17,77.06489562988281,77.06730848616459,76.16302603037396,76.47009335198214,137816400,72.37518272399902,78.76837185554754
2020-01-21,76.54263305664062,77.13500771347044,76.4048124784183,76.69254005241989,110843200,72.81704864501953,74.74509100080519
2020-01-22,76.81585693359375,77.3695447452734,76.72155630946642,77.02862363912672,101832400,73.27958793640137,75.45151841605534
2020-01-23,77.1858139038086,77.26560051935566,76.32021066050648,76.86907291990282,104472000,73.70549850463867,76.41357604033433
2020-01-24,76.96332550048828,78.17709525774193,76.77231144105775,77.43239351756245,146537600,74.11702041625976,74.52209345877623
2020-01-27,74.70023345947266,75.38206844080676,73.71615679564923,74.96861397936968,161940000,74.34720306396484,58.62567751839775
2020-01-28,76.81343078613281,76.98509775416542,75.48360024038988,75.58273394834251,162234000,74.68437576293945,65.93317050097133
2020-01-29,78.42131805419922,79.2699941203994,77.70562947444549,78.44791850299463,216229200,75.08114929199219,70.240112507152
2020-01-30,78.30767822265625,78.36087174184341,77.06972800749904,77.50252948730524,126743200,75.44648971557618,69.57065492127369
2020-01-31,74.83561706542969,78.01995284367814,74.54063615595594,77.59682491329659,199588400,75.5572280883789,52.9617306420609
2020-02-03,74.63009643554688,75.79792627872014,73.0729850588055,73.57589958168212,173788400,75.6929916381836,52.167821408134934
2020-02-04,77.09390258789062,77.28491667175436,75.83177225101083,76.23797325215806,136616400,75.92329444885254,59.92371643339623
2020-02-05,77.7225570678711,78.52287271376575,77.11808861152979,78.22305134186004,118826800,76.2020751953125,61.63317200590319
2020-02-06,78.63166809082031,78.63408832571153,77.43482504328904,77.99335327455661,105425600,76.46828231811523,64.02309428392513
2020-02-07,77.56283569335938,78.37959155549372,77.07084287275849,78.12995987600213,117684000,76.60319290161132,59.34279875736587
2020-02-10,77.93124389648438,77.93124389648438,76.06506702253098,76.14504296724274,109348800,76.74806137084961,60.41691340419681
2020-02-11,77.46104431152344,78.50077572551376,77.24292075377855,78.42807033835727,94323200,76.78926734924316,58.299923545436314
2020-02-12,79.30059814453125,79.30544270651585,77.91186562118695,77.91186562118695,113730400,76.97419395446778,63.66418667303749
2020-02-13,78.73587799072266,79.06306707389666,78.36749164748854,78.57107415792922,94747600,77.1470832824707,61.06710262068423
2020-02-14,78.75526428222656,79.0048959887249,78.24630435157947,78.70436311176876,80113600,77.27379455566407,61.12572982618949
2020-02-18,77.31321716308594,77.494988049833,76.24924802244713,76.43101890919421,152531200,77.28621063232421,54.545909261341315
2020-02-19,78.43291473388672,78.66316078652402,77.5555685480905,77.5555685480905,93984000,77.38072471618652,58.29942312159144
2020-02-20,77.6282730102539,78.6825454868993,77.12173909676193,78.19297862893117,100566000,77.42134552001953,54.79745692848898
2020-02-21,75.87115478515625,77.6646332059399,75.25313681331546,77.22110816106802,129554000,77.35561256408691,48.01471675030875
2020-02-24,72.26727294921875,73.72144039286337,70.09814428354905,72.04430474977563,222195200,77.12080993652344,37.70590909938189
2020-02-25,69.81941223144531,73.3215345796045,69.34681232251152,72.93860713253768,230673600,76.87676887512207,32.58799950861369
2020-02-26,70.92700958251953,72.19456142629366,69.43648955817032,69.44376009892217,198054800,76.5824478149414,36.77001973117448
2020-02-27,66.2906494140625,69.31532061254289,66.15492769967031,68.12775191347185,320605600,75.97591438293458,28.734232114056027
2020-02-28,66.25184631347656,67.47577466773187,62.13413237510461,62.34983736802518,426510000,75.37312278747558,28.677744461860414
2020-03-02,72.41995239257812,73.05736355673497,67.30855537364073,68.41372189685545,341397200,75.25233955383301,46.63625509588351
2020-03-03,70.11994171142578,73.6778022281249,69.26682558358837,73.59782628927844,319475600,75.02683181762696,42.35373272005209
2020-03-04,73.37242889404297,73.53238817702517,71.04334126232827,71.84555625982283,219178400,74.84075813293457,49.42621479747418
2020-03-05,70.99243927001953,72.59928766176252,70.62647152568951,71.62257241363193,187572800,74.50425224304199,45.06887402564945
2020-03-06,70.04966735839844,70.48349603940056,68.15925268654892,68.34586817457833,226176800,74.0751522064209,43.435356426136096
2020-03-09,64.50927734375,67.39821841408887,63.74098916297546,63.922760044618926,286744800,73.42247428894044,35.33095608510766
2020-03-10,69.15534973144531,69.4219485531025,65.28484074636239,67.16799216221737,285290000,72.98367958068847,44.6565048422858
2020-03-11,66.7535171508789,68.15679001507328,65.8882862338287,67.22855024040095,255598800,72.44830322265625,41.33781322370933
2020-03-12,60.161319732666016,65.43752410022596,60.1055776920594,62.02992621470894,418474000,71.49133930206298,33.89285198300365
2020-03-13,67.36915588378906,67.84176327226216,61.305276470031124,64.19907403871548,370732000,70.92300319671631,45.45919066147646
2020-03-16,58.70231628417969,62.79094543204696,58.1666963283087,58.63929999634842,322423600,69.92035579681396,37.062270219197245
2020-03-17,61.283447265625,62.43465915638621,57.77890302465822,59.986813491504265,324056000,69.11886730194092,40.58231381901586
2020-03-18,59.78323745727539,60.59030070646208,57.46868723066085,58.11094663703243,300233600,68.18638343811035,39.209673243472
2020-03-19,59.325172424316406,61.278603044823406,58.79924908019055,59.95773528488038,271857200,67.27122840881347,38.77838308545522
2020-03-20,55.55887222290039,61.03380979914329,55.258343060888784,59.90682821520306,401693200,66.25561428070068,35.33667174294949
2020-03-23,54.37858200073242,55.379534953760505,51.52841558126917,55.27774369215165,336752800,65.36117973327637,34.30900700654762
2020-03-24,59.83413696289063,60.03044895212406,56.78523248433621,57.28449598735918,287531200,64.86191596984864,42.6161269080925
2020-03-25,59.5045280456543,62.58978535507417,59.20884706003286,60.77207619664994,303602000,64.29079189300538,42.26834689802382
2020-03-26,62.63582611083984,62.69399042923719,59.708102511703466,59.74688118939386,252087200,64.10805072784424,46.717008570184944
2020-03-27,60.04256057739258,62.01295447288908,59.87533077006206,61.25678876823437,204216800,63.79758644104004,43.7127922865582
2020-03-30,61.75605392456055,61.92813199578418,60.44487900563897,60.76964580920623,167976400,63.26439151763916,46.17573546319151
2020-03-31,61.630027770996094,63.61738886653712,61.07502225152622,61.94752404866054,197002000,62.83989582061768,46.01625082363065
2020-04-01,58.387237548828125,60.28007792812991,57.95583490890622,59.74203576856197,176218400,62.090636253356934,41.99682215500843
2020-04-02,59.36153793334961,59.41485770307434,57.41537743281441,58.24910070690384,165934000,61.509091186523435,43.59108363706598
2020-04-03,58.5084228515625,59.54815085540586,57.91706088463897,58.845304798537626,129880000,60.93202896118164,42.489818056130375
2020-04-06,63.6125373840332,63.767644688716175,60.4400305164741,60.808416836837694,201820400,60.887191963195804,50.54064232777193
2020-04-07,62.87576675415039,65.84954352590515,62.77155320925698,65.6314125205115,202887200,60.57321281433106,49.46421842176532
2020-04-08,64.48504638671875,64.80011298883151,63.31201906395062,63.677979447206575,168895200,60.45978927612305,51.87520801374318
2020-04-09,64.95037841796875,65.45449387759112,64.15301536095346,65.12246020269797,161834800,60.699242210388185,52.579701127785924
2020-04-13,66.2251968383789,66.33426233514128,64.42687350884506,65.02793193786948,131022800,60.64204425811768,54.54296665712629
2020-04-14,69.56976318359375,69.86059951388755,67.38851289521565,67.8611200828743,194994800,61.18541660308838,59.30342514475597
2020-04-15,68.934814453125,69.39529938821944,68.01384458293612,68.44282136943353,131154400,61.56798496246338,58.0603122042689
2020-04-16,69.4825439453125,69.8485117816668,68.43069705947066,69.64977379131028,157125200,62.05295028686523,58.8614223504708
2020-04-17,68.53974151611328,69.54554637079254,67.1001154570163,68.99780771504257,215250000,62.51367874145508,56.84850771221701
2020-04-20,67.11708068847656,68.26829630867668,67.09769504818215,67.36429382895744,130015200,63.09158916473389,53.8556162353425
2020-04-21,65.04247283935547,67.19464143835056,64.32993033303205,66.95955078291355,180991600,63.62478370666504,49.742956131520835
2020-04-22,66.9159164428711,67.35216356380498,65.97070941666404,66.31243213683946,116862400,63.97887268066406,53.21725228201154
2020-04-23,66.6565933227539,68.28526070625729,66.61781464739953,66.86017582115733,124814400,64.33647594451904,52.67443325201692
2020-04-24,68.58094787597656,68.5906443947667,67.13405124110245,67.18252643877639,126161200,64.63373203277588,56.24136591964324
2020-04-27,68.62942504882812,68.96145871324816,67.84902167998845,68.29738398813116,117087600,65.06307525634766,56.33065793233901
2020-04-28,67.51698303222656,69.27410181526112,67.42489198474726,69.09233090667134,112004800,65.35112171173095,53.62637528629293
2020-04-29,69.7345962524414,70.2047776093199,68.80393005840862,69.00751259495229,137280800,65.75635013580322,57.95920190827112
2020-04-30,71.20571899414062,71.38264533626065,69.8848548660731,70.27505285549175,183064000,66.39727420806885,60.589812473149216
2020-05-01,70.05937194824219,72.46601751052496,69.27896838689307,69.37591141266813,240616800,66.93216590881347,57.567000725333365
2020-05-04,71.05062866210938,71.17907983549179,69.3928785127616,70.0836095907262,133568000,67.55927619934081,59.45085748075519
2020-05-05,72.11700439453125,72.95072758723038,71.36568312949365,71.51110134148117,147751200,67.98449954986572,61.43445004066058
2020-05-06,72.86103057861328,73.4935896027335,72.43447260612531,72.81982593052183,142333600,68.48376274108887,62.801726173370014
2020-05-07,73.61480712890625,73.96138935368272,73.18583035913288,73.48878193571036,115215200,68.94025077819825,64.18700265354593
2020-05-08,75.36695098876953,75.42041508755761,73.9477309492938,74.27580576384341,133838400,69.46107940673828,67.2409194419842
2020-05-11,76.55286407470703,77.04861391058948,74.66461535055964,74.87361403597093,145946400,69.97746276855469,69.15794382321177
2020-05-12,75.67800903320312,77.6901917346119,75.55650039805452,77.23817575538389,162301200,70.28287506103516,66.08559408431029
2020-05-13,74.76424407958984,76.78129139682004,73.68524706080568,75.85782153784702,200622400,70.5743465423584,62.94044338822393
2020-05-14,75.22358703613281,75.28434136914274,73.27701583327868,74.00121015262513,158929200,70.86139869689941,63.87128214521265
2020-05-15,74.77884674072266,74.8250206182074,72.95621710200552,72.99024308175176,166348400,71.17335395812988,62.24121167720708
2020-05-18,76.54070281982422,76.91495142147134,75.4131067565653,76.10570732845409,135178400,71.64453506469727,65.94872527205601
2020-05-19,76.09841918945312,77.40584566107081,76.06682576285114,76.5577178990512,101729600,72.19733238220215,64.24339574690615
2020-05-20,77.57841491699219,77.6488845938643,76.91983269792289,76.95871635566236,111504800,72.7304573059082,67.29135231377306
2020-05-21,77.00003814697266,77.98183018131287,76.76187850714905,77.43989889613772,102688800,73.24762954711915,64.96090320150597
2020-05-22,77.49578094482422,77.57840592683334,76.6354977307433,76.73756083121987,81803200,73.69337120056153,66.04632226649521
2020-05-26,76.97085571289062,78.79591020427941,76.91495907592241,78.61607981377851,125522000,74.11044273376464,63.79289987238903
2020-05-27,77.30622100830078,77.4520328550853,76.08627697001077,76.82748410104101,112945200,74.59990463256835,64.623354611922
2020-05-28,77.34026336669922,78.60152387162356,76.7035591643968,76.98059505729395,133560800,74.98018798828124,64.71183306658159
2020-05-29,77.26490020751953,78.04498345448154,76.9076645757953,77.58325219172917,153532400,75.2831470489502,64.32826112423274
2020-06-01,78.2151107788086,78.33661941527829,77.0875070725464,77.2187384764973,80791200,75.69093399047851,66.98540204722015
2020-06-02,78.57720184326172,78.60150505310432,77.50549481099908,77.94778801471988,87642800,76.06726264953613,67.96467131498301
2020-06-03,79.009765625,79.2722284031161,78.3244552131719,78.89797976869754,104491200,76.41190071105957,69.14221725327134
2020-06-04,78.3293228149414,79.13127678381436,77.95507416852828,78.83237030887165,87560400,76.68531532287598,65.089153304378
2020-06-05,80.56023406982422,80.62098839416043,78.55048369064991,78.5796445797234,137250400,77.03258666992187,71.07572267082479
2020-06-08,81.03654479980469,81.07057078079636,79.54442247076808,80.25646136244434,95654400,77.31606636047363,72.1729036811204
2020-06-09,83.59550476074219,83.98919153470604,80.68416273702039,80.71575616737768,147712400,77.66819839477539,77.1809764524975
2020-06-10,85.7462158203125,86.21523738880465,84.10584918729383,84.5457098689179,166651600,78.17160873413086,80.377388799505
2020-06-11,81.6294937133789,85.3136361549305,81.5274306203534,84.88835596262886,201662400,78.5148712158203,62.3685549450139
2020-06-12,82.334228515625,84.52138342512704,81.2212129470712,83.77289367482358,200146000,78.87040328979492,63.86129152864203
2020-06-15,83.35247039794922,84.0061872854727,80.82266035452612,80.98548514822723,138808800,79.29908447265625,65.9621842882065
2020-06-16,85.56151580810547,85.83370137590062,83.77291228895632,85.41084628969108,165428800,79.75012512207032,70.03243435792231
2020-06-17,85.44242858886719,86.36832365901888,85.32091997161581,86.3075693503932,114406400,80.21732559204102,69.54959881400116
2020-06-18,85.47647857666016,85.89446863409366,84.86650277346662,85.39871125985869,96820400,80.61222877502442,69.61410606244914
2020-06-19,84.98800659179688,86.65024395832843,83.8774158013372,86.18365491665244,264476000,81.01162719726562,67.40796096433934
2020-06-22,87.21160125732422,87.35498054805204,85.33550774901583,85.3816816208449,135445200,81.49741821289062,71.79056169441006
2020-06-23,89.0730972290039,90.49474938349093,88.03784154648471,88.45826398750089,212155600,82.10253028869629,74.84064084987561
2020-06-24,87.50078582763672,89.62232897813153,87.12653720580805,88.70129157263592,192623200,82.61225852966308,68.13910644032703
2020-06-25,88.66242980957031,88.70131346707345,86.89569672901172,87.65634205576191,137522400,83.17836685180664,70.25807719536307
2020-06-26,85.93821716308594,88.77909026371405,85.78997273950398,88.55794360971485,205256800,83.61203269958496,60.1542488277471
2020-06-29,87.91879272460938,88.01357302520984,85.3671112421525,85.84585558837018,130646000,84.097216796875,64.1867001530159
2020-06-30,88.6526870727539,88.93945305521017,87.48620727559833,87.50564539182193,140223200,84.6009910583496,65.57685898056388
2020-07-01,88.4850082397461,89.27481431029784,88.43640923902939,88.73045803796369,110737200,85.07475318908692,64.95645895412468
2020-07-02,88.4850082397461,90.03060182197771,88.37079725072775,89.39389780709443,114041600,85.58253746032715,64.95645895412468
2020-07-06,90.8520050048828,91.32102654126581,89.88479363094679,89.91638706165726,118655600,86.09712600708008,69.65625643977042
2020-07-07,90.57010650634766,92.01119713048321,90.45832063925833,91.23111377416458,112424400,86.57380409240723,68.47836750821529
2020-07-08,92.6794891357422,92.71108256542591,91.46197031782751,91.54946038589766,117092000,87.02800331115722,72.25861042022609
2020-07-09,93.07805633544922,93.62727037791086,92.0282198433449,93.57380627647132,125642800,87.39459533691407,72.91945492262774
2020-07-10,93.24088287353516,93.2992120729912,92.05982226682518,92.67222323886368,90257200,87.97516479492188,73.20032720225396
2020-07-13,92.81072998046876,97.16317034048585,92.59687358818513,94.54830204332501,191649200,88.49898986816406,71.10227018225268
2020-07-14,94.34658813476562,94.53856641947361,91.25540846734508,92.19101893190584,170989200,89.04869575500489,73.97091101471932
2020-07-15,94.99543762207033,96.47541172354836,93.79493186330134,96.22510426302838,153198000,89.52039184570313,75.09568333664339
2020-07-16,93.82654571533205,94.6843964625213,93.22629270528407,93.8654293721476,110577600,89.93959770202636,69.28706443958785
2020-07-17,93.6369857788086,94.43408214536427,93.16309912532118,94.27855494560396,92186800,90.34762306213379,68.36355899515829
2020-07-20,95.61028289794922,95.74880452196625,93.37938613595313,93.72447392303613,90318000,90.87873687744141,72.47624532403034
2020-07-21,94.29070281982422,96.47785829760365,94.04039532290807,96.4025235355618,103433200,91.23269195556641,66.27190812005074
2020-07-22,94.55559539794922,95.2384733817586,93.90431084808745,93.99179351166632,89001600,91.50681686401367,66.88474727390894
2020-07-23,90.2517547607422,94.36603535470661,89.44007797032316,94.2882680485315,197004400,91.64436531066895,50.75000884058227
2020-07-24,90.0281753540039,90.37326313898976,86.65509447529368,88.44613797665554,185438800,91.71265258789063,50.07422258408024
2020-07-27,92.161865234375,92.25421298171179,90.86901902055509,91.09259075129832,121214000,92.02383499145508,56.08426540326881
2020-07-28,90.64787292480467,91.90913313088771,90.64300783304508,91.73172785652534,103625600,92.16028900146485,51.35979565754452
2020-07-29,92.38543701171876,92.57013249165894,91.09501603040513,91.13146713399918,90329200,92.34692649841308,55.94643834331549
2020-07-30,93.50332641601562,93.60782206135195,91.14848849561243,91.55675572597188,158130000,92.59784240722657,58.64813923444302
2020-07-31,103.29207611083984,103.44274565146054,98.00887492267535,100.01134253408772,374336800,93.33819580078125,73.80010228786475
2020-08-03,105.894775390625,108.51935893981127,104.87896498205056,105.17787147768598,308151200,94.09033432006837,76.28795314813871
2020-08-04,106.60198211669922,107.69556009399449,105.3601597126722,106.08435402083808,173071600,94.89192810058594,76.92901216107754
2020-08-05,106.98836517333984,107.30914978579867,105.85590367757412,106.32250015172326,121776800,95.60737190246581,77.29025365056467
2020-08-06,110.72110748291016,111.2168648469505,106.73076760644739,107.32129786014727,202428800,96.48952445983886,80.4714851200032
2020-08-07,108.20376586914062,110.69918395823287,107.40523237781791,110.24148657363267,198045600,97.23766860961913,73.04051302396392
2020-08-10,109.7764892578125,110.7965681078349,107.12038961467015,109.65232461053742,212403600,98.08595657348633,74.61751632802385
2020-08-11,106.51174926757812,109.53789844079104,106.25125017767719,109.03881778751953,187902400,98.69421463012695,65.98834392539698
2020-08-12,110.05158996582033,110.30965211624508,107.41009717699765,107.6048585408266,165598000,99.44702224731446,70.03472209419222
2020-08-13,111.99923706054688,113.00470916588479,110.94507089779177,111.4344186850555,210082000,100.35565681457521,72.00798131987717
2020-08-14,111.8994369506836,111.9895142842953,110.0856907583412,111.8239663506483,165565200,101.26877937316895,71.7472599750785
2020-08-17,111.6072769165039,113.04853640766869,110.97916514281515,113.0241893774422,119561600,102.06862907409669,70.93751844498861
2020-08-18,112.53727722167967,112.96332424198891,111.0229840865938,111.35895378278491,105633600,102.98095779418945,72.02003663624785
2020-08-19,112.678466796875,114.09537909958976,112.58352304816549,112.94626924012053,145538000,103.88710136413575,72.18939907765255
2020-08-20,115.17874908447266,115.29317341753199,112.70280444345221,112.71984810425593,126907200,105.13345108032226,75.06750516401797
2020-08-21,121.11421966552734,121.59869363243206,116.1282493861733,116.14041918677735,338054800,106.68775329589843,80.28387888184989
2020-08-24,122.56277465820312,125.41364330957006,120.69303859679879,125.3284249869882,345937600,108.20779876708984,81.31151995823507
2020-08-25,121.55729675292967,121.90300674261194,119.83119859572422,121.43313953220415,211495600,109.75326995849609,78.26225905479633
2020-08-26,123.21037292480467,123.66807037859338,121.80806709697056,122.87684013317619,163022400,111.2945167541504,79.61571173311263
2020-08-27,121.7374496459961,124.14765680517117,120.59076927456684,123.81412407030223,155552400,112.70622291564942,75.12724438616908
2020-08-28,121.54027557373048,123.13246897997037,121.31629327483492,122.71372527916922,187630000,113.61863288879394,74.52157492518445
2020-08-31,125.66195678710938,127.5706540266875,122.7015450943712,124.2401853001041,225702700,114.60699195861817,78.4353045672275
2020-09-01,130.66738891601562,131.27116847594937,127.11294564543486,129.28456388151181,151948100,115.81026229858398,82.04282029376657
2020-09-02,127.960205078125,134.36795563235637,123.67539421443361,133.98816564607165,200119000,116.85885429382324,74.75854119689299
